country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_city_ar,addr_city_fr,addr_place,addr_place_ar,addr_place_fr,addr_postcode,addr_street,addr_street_ar,addr_street_fr,alt_name,alt_name_fr,amenity,barrier,dispensing,email,fixme,healthcare,healthcare_speciality,internet_access,internet_access_fee,name_ar,name_fr,opening_hours,operator,operator_ar,operator_type,phone,website,building,building_condition,building_levels,building_material,comoros_dgsc_code,emergency,level,office,operator_fr,roof_material,source_geometry,source_1,facility_key
Comoros,COM,Eastern Africa RCC,Centre de santé de Mitsoudjé,hospital,polygons,370308263,-11.804144150007863,43.27964405712054,OpenStreetMap via osmdata,comoros | centre de sante de mitsoudje,Centre de santé de Mitsoudjé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,centre de sante de mitsoudje
Comoros,COM,Eastern Africa RCC,hôpital,hospital,polygons,404358862,-11.661358350008745,43.27184759642548,OpenStreetMap via osmdata,comoros | hopital,hôpital,Ntsudjini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,good,2,brick,Ntsoudjini_D3_43,no,2,NA,NA,concrete,Bing,NA,hopital
Comoros,COM,Eastern Africa RCC,Oco Pharma,pharmacy,polygons,404912075,-11.695855700000182,43.25436529174216,OpenStreetMap via osmdata,comoros | oco pharma,Oco Pharma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,+2697631264,NA,yes,good,2,brick,Moroni_H2_130,NA,NA,NA,NA,concrete,Bing,NA,oco pharma
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,406157830,-11.62809365000685,43.37083085639294,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bing,NA,NA
Comoros,COM,Eastern Africa RCC,maternité,hospital,polygons,406160283,-11.57259145000178,43.27088194533245,OpenStreetMap via osmdata,comoros | maternite,maternité,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,maternity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,maternite
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,412481010,-11.50658095000798,43.384923653642105,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA
Comoros,COM,Eastern Africa RCC,Dépôt Pharmaceutique Moroni,pharmacy,polygons,432355756,-11.707064600001097,43.253485957466694,OpenStreetMap via osmdata,comoros | depot pharmaceutique moroni,Dépôt Pharmaceutique Moroni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,Dépôt Pharmaceutique Moroni,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,bing,Kaart Ground Survey 2017,depot pharmaceutique moroni
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,437876502,-11.699935100004241,43.256209950000354,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,average,1,brick,Moroni_I2_223,NA,NA,NA,NA,concrete,Bing,NA,NA
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,438412961,-11.69951385000215,43.2573114147783,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,average,1,brick,Moroni_I2_229,NA,NA,NA,NA,concrete,Bing,NA,NA
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,438540783,-11.686152950000208,43.260641700000576,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,good,1,brick,Moroni-E3-102,NA,NA,NA,NA,concrete,bing,NA,NA
Comoros,COM,Eastern Africa RCC,NA,pharmacy,polygons,438773629,-11.69213895000006,43.26100540652788,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,good,2,brick,Moroni_F3_98,NA,NA,company,NA,metal,Bing,NA,NA
Comoros,COM,Eastern Africa RCC,NA,pharmacy,polygons,438773722,-11.691432000000457,43.26253624926058,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,good,2,brick,moroni-F3-232,NA,NA,NA,NA,concrete,bing,NA,NA
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,438785892,-11.694673600001567,43.25613086714246,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,good,1,brick,Moroni-G1-27,NA,NA,NA,NA,concrete,bing,NA,NA
Comoros,COM,Eastern Africa RCC,NA,clinic,polygons,445882944,-11.688735600001307,43.255203303622714,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,Route de l'Alliance Française,NA,NA,NA,NA,clinic,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,commercial,average,1,brick,Moroni-E2 -19,NA,NA,NA,NA,concrete,Bing,Kaart Ground Survey 2017,NA
Comoros,COM,Eastern Africa RCC,Pharmacie des Écoles صيدلية المدارس,pharmacy,polygons,476553507,-11.712858050015075,43.24581000093385,OpenStreetMap via osmdata,comoros | pharmacie des ecoles,Pharmacie des Écoles صيدلية المدارس,NA,NA,NA,NA,NA,NA,NA,Boulevard de la République Poulaire de China شارع جمهورية الصين الشعبية,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,pharmacy,NA,NA,NA,صيدلية المدارس,Pharmacie des Écoles,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,bing,Kaart Ground Survey 2017,pharmacie des ecoles
Comoros,COM,Eastern Africa RCC,NA,hospital,polygons,549124680,-12.162834450000084,44.40076142979816,OpenStreetMap via osmdata,comoros | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comoros,COM,Eastern Africa RCC,Anjouan Island Humbo Hospital,hospital,polygons,686666702,-12.20005815000074,44.510767845382915,OpenStreetMap via osmdata,comoros | anjouan island humbo hospital,Anjouan Island Humbo Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,anjouan island humbo hospital
Comoros,COM,Eastern Africa RCC,CMC Mitsamiouli,hospital,polygons,783882642,-11.393594200045532,43.28633156838696,OpenStreetMap via osmdata,comoros | cmc mitsamiouli,CMC Mitsamiouli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cmc mitsamiouli
Comoros,COM,Eastern Africa RCC,PS Ivembeni,hospital,polygons,783883234,-11.490117150044883,43.328009451714955,OpenStreetMap via osmdata,comoros | ps ivembeni,PS Ivembeni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ps ivembeni
Comoros,COM,Eastern Africa RCC,poste de senté Diboini,hospital,polygons,1426377862,-11.560253500002865,43.32194737881359,OpenStreetMap via osmdata,comoros | poste de sente diboini,poste de senté Diboini,Dibouani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,general,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sente diboini
Comoros,COM,Eastern Africa RCC,Poste de Santé,hospital,polygons,1426392579,-11.565411450002587,43.27190977529575,OpenStreetMap via osmdata,comoros | poste de sante,Poste de Santé,Hahaya هاهايا,NA,NA,NA,NA,NA,NA,Route Nationale 1,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,general,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sante
Comoros,COM,Eastern Africa RCC,HôpHôtel de Mdroidjou,hospital,polygons,1469949004,-11.79007790000127,43.4552680410989,OpenStreetMap via osmdata,comoros | hophotel de mdroidjou,HôpHôtel de Mdroidjou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hophotel de mdroidjou
